Id	Count
102377	235
102378	1079
102379	79
102381	233
102382	3268
102383	730
102385	1
102386	1
102401	555
102403	407
102411	114
102414	180
102416	277
102437	680
102441	5
102444	256
102451	1152
102454	18
102458	1231
102461	1505
102464	1567
102467	0
102468	89
102476	2860
102482	1831
102487	944
102489	2
102492	7
102497	500
102499	422
102500	37
102504	19
102512	1730
102521	9
102554	433
102555	874
102559	1436
102561	123
102562	0
102567	0
102572	385
102579	3195
102581	1536
102582	799
102593	976
102599	967
102603	323
102607	738
102612	675
102616	1205
102617	2071
102619	813
102627	949
102637	0
102640	382
102641	638
102648	2110
102650	858
102652	652
102655	1776
102659	723
102668	1030
102672	1737
102673	905
102676	590
102677	8
102680	0
102686	3
102694	1600
102700	5766
102705	357
102711	2116
102723	1277
102735	239
102737	4246
102738	572
102743	1357
102744	1357
102763	221
102766	931
102769	718
102772	0
102773	0
102774	0
102775	7
102776	1432
102778	32
102779	70
102780	0
102785	9
102787	9
102788	15
102789	68
102794	427
102799	515
102813	1814
102816	2406
102820	20
102830	1995
102836	0
102837	2460
102846	357
102850	0
102851	13
102855	166
102863	281
102864	59
102870	5990
102871	472
102876	66
102884	1
102887	0
102890	35
102892	174
102901	700
102904	3566
102906	62
102908	140
102909	107
102910	453
102920	1021
102927	0
102933	54
102935	0
102936	0
102938	0
102941	871
102947	428
102952	0
102953	923
102957	1
102960	149
102964	3
102966	1529
102970	21
102973	1406
102976	109
102980	1164
102985	2390
102989	900
102996	5
102998	85
102999	408
103002	126
103006	3
103009	0
103012	19
103015	4
103016	0
103023	1394
103028	578
103031	6
103032	7
103033	40
103034	29
103039	162
103041	343
103043	0
103044	0
103045	0
103048	1385
103049	300
103050	0
103059	12
103060	337
103061	3
103062	14
103063	662
103064	581
103065	288
103073	9
103080	478
103103	408
103108	205
103112	29
103113	2
103114	1
103119	1
103121	0
103122	0
103127	318
103129	4
103130	2
103131	6
103132	2159
103133	3
103134	0
103135	17
103136	3
103138	484
103143	112
103145	0
103147	11448
103149	2449
103153	2
103155	0
103156	2
103157	1895
103158	199
103162	291
103167	1853
103172	16
103174	0
103175	0
103176	0
103177	0
103179	29
103180	437
103186	0
103189	29
103191	0
103193	4
103205	35
103209	1019
103215	1061
103222	5773
103230	2816
103236	295
103252	134
103273	1450
103275	987
103276	2
103282	1202
103286	0
103291	610
103302	1258
103303	1264
103311	1393
103312	708
103321	589
