Id	Count
102377	382
102378	1803
102379	66
102381	281
102382	1722
102383	735
102385	0
102386	2
102401	707
102403	706
102411	100
102414	267
102416	219
102437	1137
102441	1
102444	305
102451	1691
102454	1
102458	2308
102461	1455
102464	1808
102467	0
102468	120
102476	3850
102482	1527
102487	329
102489	5
102492	3
102497	1336
102499	44
102500	5
102504	30
102512	3673
102521	9
102554	428
102555	3418
102559	1505
102561	94
102562	3
102567	14
102572	421
102579	4046
102581	2507
102582	802
102593	920
102599	924
102603	263
102607	922
102612	1368
102616	2422
102617	3180
102619	997
102627	1875
102637	2
102640	361
102641	876
102648	3320
102650	815
102652	799
102655	2136
102659	825
102668	1264
102672	2294
102673	1404
102676	748
102677	17
102680	1
102686	7
102694	3380
102700	7189
102705	688
102711	3479
102723	2350
102735	711
102737	27381
102738	314
102743	5322
102744	1461
102763	330
102766	698
102769	797
102772	0
102773	1
102774	0
102775	5
102776	1500
102778	4
102779	11
102780	0
102785	13
102787	8
102788	3
102789	46
102794	425
102799	1016
102813	2547
102816	3086
102820	54
102830	685
102836	0
102837	6399
102846	484
102850	0
102851	109
102855	177
102863	328
102864	29
102870	9944
102871	765
102876	94
102884	5
102887	0
102890	33
102892	351
102901	713
102904	281
102906	36
102908	1871
102909	635
102910	708
102920	1249
102927	0
102933	23
102935	0
102936	1
102938	9
102941	967
102947	456
102952	0
102953	406
102957	3
102960	320
102964	1
102966	696
102970	50
102973	2429
102976	138
102980	1047
102985	2295
102989	1403
102996	56
102998	241
102999	4242
103002	277
103006	17
103009	2
103012	10
103015	20
103016	4
103023	1626
103028	360
103031	7
103032	25
103033	62
103034	54
103039	71
103041	88
103043	0
103044	0
103045	0
103048	180
103049	443
103050	7
103059	2
103060	236
103061	4281
103062	7031
103063	619
103064	520
103065	83
103073	4
103080	595
103103	132
103108	351
103112	342
103113	0
103114	0
103119	0
103121	0
103122	0
103127	640
103129	5
103130	63
103131	21
103132	2889
103133	8
103134	37
103135	5
103136	0
103138	713
103143	36
103145	0
103147	10504
103149	2504
103153	0
103155	0
103156	8
103157	939
103158	198
103162	329
103167	1173
103172	20
103174	0
103175	7
103176	0
103177	0
103179	13585
103180	872
103186	0
103189	225
103191	0
103193	5
103205	349
103209	1690
103215	1468
103222	4837
103230	2912
103236	485
103252	133
103273	3101
103275	3895
103276	2
103282	2817
103286	3
103291	788
103302	1614
103303	1663
103311	2407
103312	1041
103321	699
103322	827
103330	0
103335	6
103336	107
103348	491
103350	2429
103356	1699
103364	1
103366	240
103372	4401
103376	296
103393	30
103394	0
103395	0
103403	1
103411	103
103421	471
103423	1
