Id	Count
102377	478
102378	2044
102379	87
102381	270
102382	2349
102383	548
102385	0
102386	1
102401	715
102403	664
102411	161
102414	256
102416	337
102437	1108
102441	1
102444	428
102451	1615
102454	14
102458	1829
102461	1873
102464	2661
102467	0
102468	132
102476	2783
102482	2739
102487	1410
102489	4
102492	8
102497	791
102499	665
102500	34
102504	19
102512	2886
102521	6
102554	374
102555	1530
102559	1538
102561	181
102562	0
102567	2
102572	281
102579	3913
102581	2739
102582	1288
102593	1102
102599	814
102603	302
102607	1339
102612	1144
102616	3298
102617	3052
102619	705
102627	1345
102637	0
102640	327
102641	941
102648	3112
102650	824
102652	587
102655	3112
102659	781
102668	1221
102672	2671
102673	949
102676	445
102677	4
102680	0
102686	3
102694	2579
102700	9029
102705	567
102711	2997
102723	1522
102735	620
102737	6565
102738	1188
102743	2912
102744	1686
102763	315
102766	1016
102769	864
102772	0
102773	1
102774	0
102775	13
102776	2817
102778	55
102779	86
102780	0
102785	5
102787	6
102788	9
102789	59
102794	311
102799	856
102813	2497
102816	3579
102820	32
102830	692
102836	0
102837	1378
102846	499
102850	0
102851	14
102855	184
102863	206
102864	37
102870	8995
102871	565
102876	51
102884	2
102887	0
102890	32
102892	71
102901	696
102904	4635
102906	40
102908	175
102909	99
102910	614
102920	2166
102927	0
102933	94
102935	0
102936	2
102938	1
102941	1066
102947	521
102952	0
102953	1317
102957	1
102960	339
102964	0
102966	2665
102970	19
102973	1619
102976	124
102980	1360
102985	2258
102989	1002
102996	8
102998	100
102999	473
103002	150
103006	11
103009	2
103012	35
103015	2
103016	0
103023	1404
103028	611
103031	25
103032	7
103033	68
103034	32
103039	294
103041	597
103043	0
103044	0
103045	0
103048	1768
103049	1003
103050	3
103059	5
103060	381
103061	6
103062	26
103063	1221
103064	1142
103065	461
103073	18
103080	706
103103	755
103108	310
103112	23
103113	1
103114	0
103119	0
103121	0
103122	0
103127	526
103129	8
103130	13
103131	19
103132	2938
103133	4
103134	0
103135	44
103136	8
103138	606
103143	106
103145	2
103147	14711
103149	3238
103153	0
103155	0
103156	3
103157	2384
103158	225
103162	449
103167	1115
103172	18
103174	0
103175	0
103176	0
103177	0
103179	90
103180	629
103186	0
103189	16
103191	0
103193	2
103205	28
103209	1244
103215	2089
103222	3994
103230	3807
103236	414
103252	164
103273	1643
103275	1387
103276	2
103282	1805
103286	0
103291	515
103302	1817
103303	2038
103311	1639
103312	489
103321	721
103322	1094
103330	0
103335	3
103336	0
103348	486
103350	2290
103356	1456
103364	0
103366	64
103372	3382
103376	437
103393	41
103394	0
103395	8
103403	0
103411	66
103421	336
103423	0
103437	92
103438	165
103442	375
103446	176
103447	141
103451	577
103455	342
103458	1
103459	0
103463	56
103470	4
103482	881
103487	373
103498	520
103506	1647
103517	705
103537	175
103555	970
103560	16
103563	177
103576	0
103579	5114
103594	587
103597	249
103599	491
103613	58
103614	58
103618	824
103625	1647
103651	5
103653	0
103655	1833
103660	26
103668	35
103669	1159
103671	586
103683	16
103694	1740
103695	6
103703	544
103712	0
103715	4
103720	1246
103725	2
103739	258
103740	468
103745	893
103747	351
103751	1139
103754	1809
103755	46
103756	3176
103761	130
103771	823
103772	17
103774	59
103778	11
103798	1
103799	4435
103801	14
103804	947
103812	655
103813	692
103822	425
103825	317
103827	0
103844	4232
103850	2327
103852	1569
103853	509
103861	19236
103863	0
103865	1664
103866	179
103886	3109
103898	131
103900	88
103907	169
103917	642
103920	1923
103930	224
103937	1246
103947	1498
103949	631
103951	879
103959	38
103960	355
103973	58
103993	722
103995	3189
104000	596
104004	2850
104015	624
104016	286
104021	705
104046	1
104050	50
104054	0
104059	16
104060	1
104061	5
104064	15
104067	3
104071	19
104072	9873
104073	176
104075	269
104077	1064
104079	1
104081	7
104084	357
104089	67
104097	20
104102	4
104103	232
104104	256
104106	286
104109	1
104115	675
104116	2
104117	47
104118	4
104121	928
104132	342
104135	494
104137	51
104140	187
104141	2010
104152	3557
104156	366
104157	0
104159	357
104161	6619
104168	19
104171	17
104173	10
104174	748
104175	2
104179	36
104180	132
104181	2
104182	134
104197	9
104199	196
104200	104
104201	0
104202	0
104203	646
104206	0
104207	268
104209	0
104211	21
104215	29
104217	197
104219	654
104220	145
104222	448
104227	1957
104228	0
104230	2451
104231	3375
104239	513
104243	3
104251	67
104260	0
104261	26
104263	17
104272	11
104276	558
104277	9090
104286	0
104288	629
104289	0
104291	481
104292	0
104293	5
104294	0
104295	3332
104301	0
104302	0
104304	49
104310	160
104313	0
104318	19
104320	781
104322	4688
104325	505
104333	487
104334	504
104335	1
104336	0
104343	0
104351	1
104353	71
104354	0
104356	1134
104359	243
104364	3364
104368	0
104369	0
104370	591
104372	41
104373	0
104377	97
104380	32
104382	558
104390	2507
104393	426
104394	1172
104395	348
104399	4
104400	977
104401	6251
104413	578
104415	494
104418	99
104419	99
104421	0
104422	847
104423	33
104425	0
104435	0
104437	2112
104438	59
104448	20
104451	528
104454	1339
104455	13
104458	19
104461	5139
104463	415
104469	1683
104474	2255
104490	982
104491	11197
104494	382
104495	3809
104501	10
104511	386
104513	899
104514	93
104533	0
104535	573
104541	590
104547	394
104549	1156
104551	3
104556	30
104557	80
104573	2007
104576	0
104577	4
104584	25
104585	0
104592	0
104593	4
104595	1373
104599	611
104601	457
104606	3527
104609	679
104617	667
104623	1869
104639	4038
104643	2173
104651	370
104659	430
104661	26
104664	14274
104683	501
104684	3
104691	2561
104695	0
104704	1992
104707	807
104715	92
104716	0
104721	1596
104741	429
104744	1181
104750	30
104762	656
104785	2563
104786	2763
104790	844
104795	1
104797	4135
104803	1226
104807	527
104816	1
104820	222
104831	2160
104838	158
104842	1952
104856	2409
104867	137
104878	1487
104879	1030
104890	363
104898	1529
104907	363
104911	333
104923	0
104925	416
104927	2
104939	7
104942	1021
104952	89
104958	489
104968	553
104972	898
104978	2065
104994	290
105003	1003
105011	470
105019	404
105026	367
105027	273
105031	1012
105035	2247
105051	992
105054	6192
105055	1908
105062	88
105070	590
105072	417
105077	434
105079	206
105081	1344
105092	7
105106	713
105133	7
105143	6
105147	569
105150	7
105154	0
105155	2
105156	2
105157	0
105158	262
105165	0
105167	55
105171	33
105173	0
105174	4
105176	0
105187	0
105189	2931
105190	3880
105191	851
105192	1327
105196	480
105202	4490
105206	1
105216	1900
105220	583
105221	593
105222	2599
105223	1281
105224	336
105233	17
105237	1
105238	135
105239	794
