Id	Count
102377	288
102378	1687
102379	76
102381	295
102382	2306
102383	1135
102385	0
102386	4
102401	646
102403	540
102411	114
102414	232
102416	272
102437	894
102441	3
102444	258
102451	1172
102454	14
102458	1417
102461	1243
102464	1678
102467	0
102468	130
102476	2577
102482	2107
102487	1138
102489	5
102492	11
102497	650
102499	565
102500	57
102504	23
102512	2615
102521	6
102554	508
102555	1283
102559	1343
102561	108
102562	0
102567	2
102572	374
102579	3566
102581	2392
102582	1249
102593	1065
102599	1031
102603	265
102607	864
102612	990
102616	1485
102617	2264
102619	852
102627	1232
102637	0
102640	356
102641	897
102648	2386
102650	690
102652	849
102655	1778
102659	823
102668	1296
102672	1698
102673	952
102676	474
102677	2
102680	0
102686	3
102694	2022
102700	6971
102705	545
102711	2045
102723	1576
102735	349
102737	6305
102738	480
102743	2374
102744	1254
102763	291
102766	1094
102769	860
102772	0
102773	0
102774	0
102775	4
102776	2103
102778	19
102779	64
102780	0
102785	11
102787	14
102788	11
102789	67
102794	476
102799	715
102813	2238
102816	3120
102820	29
102830	389
102836	0
102837	1478
102846	430
102850	0
102851	49
102855	114
102863	312
102864	33
102870	5841
102871	395
102876	45
102884	6
102887	0
102890	75
102892	74
102901	609
102904	4788
102906	42
102908	124
102909	117
102910	641
102920	852
102927	0
102933	92
102935	0
102936	1
102938	0
102941	903
102947	489
102952	0
102953	859
102957	2
102960	219
102964	2
102966	9882
102970	14
102973	1358
102976	117
102980	904
102985	2138
102989	1020
102996	12
102998	337
102999	534
103002	175
103006	9
103009	0
103012	34
103015	10
103016	1
103023	1547
103028	560
103031	9
103032	4
103033	30
103034	27
103039	401
103041	819
103043	0
103044	0
103045	0
103048	2147
103049	1214
103050	2
103059	32
103060	480
103061	5
103062	24
103063	1485
103064	970
103065	591
103073	7
103080	550
103103	617
103108	465
103112	49
103113	1
103114	0
103119	0
103121	0
103122	0
103127	639
103129	1
103130	0
103131	11
103132	2221
103133	2
103134	3
103135	34
103136	12
103138	619
103143	210
103145	3
103147	12399
103149	3185
103153	0
103155	0
103156	0
103157	2755
103158	219
103162	390
103167	1626
103172	24
103174	1
103175	1
103176	0
103177	0
103179	150
103180	525
103186	0
103189	27
103191	0
103193	4
103205	112
103209	1047
103215	1487
103222	4630
103230	3102
103236	397
103252	139
103273	1230
103275	1131
103276	1
103282	1465
103286	0
103291	761
103302	1356
103303	1409
103311	1445
103312	816
103321	684
103322	803
103330	0
103335	5
103336	7
103348	371
103350	2286
103356	1187
103364	1
103366	68
103372	2825
103376	312
103393	55
103394	0
103395	11
103403	2
103411	76
103421	249
103423	0
103437	86
103438	239
103442	489
103446	198
103447	167
103451	547
103455	452
103458	6
103459	2
103463	83
103470	3
103482	389
103487	450
103498	877
103506	851
103517	834
103537	344
103555	802
103560	15
103563	142
103576	4
103579	2964
103594	363
103597	226
103599	476
103613	47
103614	88
103618	991
103625	1239
103651	4
103653	0
103655	1514
103660	35
103668	59
103669	1066
103671	574
103683	17
103694	1486
103695	11
103703	597
103712	0
103715	6
103720	1025
103725	0
103739	277
103740	383
103745	659
103747	237
103751	1193
103754	1296
103755	57
103756	2564
