Id	Count
102377	256
102378	1544
102379	76
102381	197
102382	2185
102383	706
102385	1
102386	7
102401	640
102403	535
102411	112
102414	221
102416	233
102437	808
102441	2
102444	227
102451	1098
102454	14
102458	1207
102461	1135
102464	1896
102467	0
102468	108
102476	2524
102482	2223
102487	948
102489	2
102492	13
102497	593
102499	494
102500	19
102504	20
102512	2224
102521	3
102554	432
102555	1100
102559	1277
102561	128
102562	0
102567	2
102572	303
102579	3192
102581	1855
102582	1049
102593	1001
102599	942
102603	249
102607	1013
102612	831
102616	1614
102617	2170
102619	717
102627	1079
102637	0
102640	312
102641	676
102648	2361
102650	720
102652	585
102655	1978
102659	723
102668	1032
102672	1703
102673	837
102676	415
102677	3
102680	0
102686	2
102694	1852
102700	6043
102705	457
102711	1936
102723	1350
102735	397
102737	4751
102738	603
102743	2281
102744	1131
102763	317
102766	903
102769	714
102772	0
102773	0
102774	0
102775	11
102776	1289
102778	34
102779	68
102780	0
102785	11
102787	5
102788	10
102789	50
102794	350
102799	560
102813	2013
102816	2777
102820	18
102830	541
102836	0
102837	1108
102846	422
102850	0
102851	7
102855	139
102863	237
102864	32
102870	6169
102871	411
102876	42
102884	3
102887	0
102890	45
102892	54
102901	650
102904	3394
102906	37
102908	106
102909	74
102910	546
102920	1367
102927	0
102933	76
102935	0
102936	1
102938	3
102941	773
102947	598
102952	2
102953	1025
102957	0
102960	181
102964	0
102966	2908
102970	26
102973	1392
102976	113
102980	908
102985	2019
102989	946
102996	8
102998	123
102999	284
103002	182
103006	10
103009	0
103012	22
103015	1
103016	1
103023	1226
103028	569
103031	14
103032	8
103033	54
103034	40
103039	214
103041	420
103043	0
103044	0
103045	0
103048	1484
103049	344
103050	2
103059	7
103060	322
103061	7
103062	31
103063	1200
103064	851
103065	303
103073	10
103080	527
103103	344
103108	359
103112	54
103113	1
103114	0
103119	0
103121	0
103122	0
103127	457
103129	3
103130	6
103131	12
103132	1982
103133	8
103134	1
103135	23
103136	5
103138	512
103143	121
103145	0
103147	16308
103149	3115
103153	2
103155	0
103156	4
103157	2935
103158	338
103162	430
103167	1348
103172	27
103174	0
103175	0
103176	0
103177	0
103179	203
103180	479
103186	0
103189	28
103191	0
103193	2
103205	29
103209	998
103215	1388
103222	4549
103230	2776
103236	368
103252	140
103273	1195
103275	1046
103276	0
103282	1396
103286	0
103291	559
103302	1353
103303	1511
103311	1244
103312	615
103321	591
103322	646
103330	0
103335	0
103336	21
103348	385
103350	2240
103356	1034
103364	0
103366	58
103372	2580
103376	303
103393	33
103394	0
103395	4
103403	1
103411	60
103421	211
103423	0
103437	81
103438	171
103442	290
103446	189
103447	144
103451	542
103455	321
103458	3
103459	2
103463	14
103470	0
103482	713
103487	268
103498	557
103506	969
103517	555
103537	132
103555	856
103560	11
103563	117
103576	0
103579	4253
103594	352
103597	206
103599	491
103613	56
103614	76
103618	710
103625	1131
103651	2
103653	0
103655	1552
103660	31
103668	34
103669	895
103671	482
103683	7
103694	1228
103695	16
103703	491
103712	0
103715	2
103720	888
103725	0
103739	235
103740	353
103745	565
103747	233
103751	811
103754	1100
103755	45
103756	2401
103761	110
103771	785
103772	27
103774	60
103778	6
103798	0
103799	2820
103801	13
103804	760
103812	501
103813	417
103822	345
103825	276
103827	0
103844	3114
103850	1620
103852	1645
103853	428
103861	12535
103863	0
103865	1485
103866	187
103886	1677
103898	116
103900	57
103907	153
103917	555
103920	1545
103930	173
103937	1139
103947	964
103949	390
103951	687
103959	25
103960	241
103973	44
103993	561
103995	2287
104000	541
104004	2550
104015	514
104016	265
104021	496
104046	1
104050	35
104054	0
104059	5
104060	0
104061	13
104064	7
104067	2
104071	8
104072	4293
104073	103
104075	253
104077	702
104079	0
104081	3
104084	276
104089	30
104097	23
104102	5
104103	207
104104	195
104106	294
104109	0
104115	591
104116	3
104117	53
104118	1
104121	658
104132	190
104135	539
104137	59
104140	218
104141	1258
104152	3312
104156	282
104157	0
104159	209
104161	5035
104168	15
104171	10
104173	22
104174	855
104175	0
104179	44
104180	106
104181	0
104182	173
104197	9
104199	159
104200	94
104201	0
104202	0
104203	602
104206	0
104207	270
104209	0
104211	27
104215	17
104217	223
104219	463
104220	152
104222	374
104227	971
104228	0
104230	1943
104231	1936
104239	448
104243	2
104251	111
104260	0
104261	25
104263	17
104272	13
104276	621
104277	9043
104286	0
104288	454
104289	1
104291	492
104292	0
104293	8
104294	0
104295	1647
104301	0
104302	0
104304	48
104310	163
104313	1
104318	9
104320	619
104322	3461
104325	417
104333	418
104334	577
104335	2
104336	1
104343	0
104351	0
104353	49
104354	0
104356	912
104359	166
104364	2548
104368	0
104369	0
104370	589
104372	64
104373	0
104377	93
104380	29
104382	376
104390	3583
104393	630
104394	850
104395	339
104399	5
104400	945
104401	5175
104413	388
104415	396
104418	120
104419	72
104421	0
104422	618
104423	7
104425	0
104435	0
104437	1335
104438	52
104448	11
104451	477
104454	983
104455	2
104458	20
104461	3733
104463	362
