Id	Count
102377	325
102378	1774
102379	59
102381	202
102382	2208
102383	678
102385	1
102386	0
102401	498
102403	556
102411	120
102414	202
102416	343
102437	772
102441	5
102444	282
102451	1341
102454	12
102458	1290
102461	1156
102464	1973
102467	0
102468	159
102476	2410
102482	2123
102487	1212
102489	9
102492	4
102497	681
102499	684
102500	36
102504	25
102512	2476
102521	10
102554	440
102555	1407
102559	1141
102561	120
102562	0
102567	3
102572	210
102579	3152
102581	2708
102582	1237
102593	950
102599	799
102603	253
102607	849
102612	899
102616	1853
102617	2332
102619	621
102627	1058
102637	0
102640	299
102641	970
102648	2517
102650	768
102652	571
102655	2001
102659	629
102668	1085
102672	2153
102673	889
102676	364
102677	10
102680	0
102686	5
102694	2098
102700	7051
102705	412
102711	2328
102723	1672
102735	423
102737	5047
102738	467
102743	2522
102744	1161
102763	288
102766	935
102769	788
102772	0
102773	0
102774	2
102775	8
102776	1769
102778	26
102779	71
102780	0
102785	9
102787	9
102788	8
102789	41
102794	320
102799	802
102813	2101
102816	3226
102820	29
102830	421
102836	0
102837	1188
102846	441
102850	1
102851	20
102855	86
102863	245
102864	38
102870	6042
102871	452
102876	41
102884	2
102887	0
102890	61
102892	97
102901	572
102904	4214
102906	61
102908	108
102909	98
102910	551
102920	768
102927	0
102933	120
102935	0
102936	0
102938	0
102941	990
102947	418
102952	0
102953	972
102957	1
102960	216
102964	2
102966	7850
102970	15
102973	1342
102976	119
102980	1022
102985	2139
102989	972
102996	18
102998	173
102999	549
103002	154
103006	21
103009	1
103012	33
103015	14
103016	1
103023	1317
103028	535
103031	3
103032	7
103033	28
103034	39
103039	405
103041	718
103043	0
103044	0
103045	0
103048	1986
103049	1399
103050	2
103059	12
103060	506
103061	1
103062	9
103063	1611
103064	1333
103065	498
103073	8
103080	593
103103	440
103108	380
103112	45
103113	0
103114	0
103119	1
103121	0
103122	2
103127	552
103129	1
103130	5
103131	13
103132	1919
103133	8
103134	1
103135	61
103136	15
103138	688
103143	190
103145	2
103147	13798
103149	3328
103153	0
103155	0
103156	2
103157	2411
103158	235
103162	391
103167	935
103172	22
103174	1
103175	0
103176	0
103177	0
103179	63
103180	536
103186	0
103189	23
103191	0
103193	6
103205	68
103209	1070
103215	1605
103222	2898
103230	2898
103236	461
103252	141
103273	1178
103275	793
103276	0
103282	1694
103286	1
103291	595
103302	1607
103303	1544
103311	1283
103312	416
103321	691
103322	721
103330	1
103335	3
103336	6
103348	378
103350	1799
103356	1239
103364	0
103366	91
103372	2463
103376	303
103393	59
103394	0
103395	11
103403	0
103411	67
103421	286
103423	0
103437	93
103438	184
103442	553
103446	167
103447	157
103451	430
103455	406
103458	8
103459	0
103463	91
103470	1
103482	394
103487	376
103498	718
103506	854
103517	646
103537	222
103555	853
103560	20
103563	168
103576	2
103579	3223
103594	412
103597	170
103599	403
103613	67
103614	68
103618	760
103625	1491
103651	15
103653	0
103655	1286
103660	41
103668	47
103669	876
103671	626
103683	13
103694	1538
103695	9
103703	544
103712	0
103715	1
103720	1131
103725	1
103739	260
103740	434
103745	690
103747	305
103751	1039
103754	1271
103755	47
103756	2628
103761	90
103771	1006
103772	29
103774	49
103778	31
103798	0
103799	5101
103801	15
103804	906
103812	353
103813	87
103822	672
103825	223
103827	1
103844	3485
103850	1983
103852	1413
103853	488
103861	14414
103863	0
103865	1443
103866	181
103886	3999
103898	101
103900	68
103907	104
103917	567
103920	1699
103930	222
103937	1044
103947	1192
103949	403
103951	741
103959	23
103960	310
103973	60
103993	588
103995	2857
104000	450
104004	2608
104015	551
104016	222
104021	571
104046	8
104050	71
104054	0
104059	10
104060	0
104061	10
104064	4
104067	7
104071	18
104072	10585
104073	220
104075	246
104077	721
104079	2
104081	1
104084	271
104089	91
104097	27
104102	8
104103	261
104104	187
104106	272
104109	0
104115	1114
104116	1
104117	38
104118	4
104121	694
104132	233
104135	602
104137	48
104140	114
104141	1109
104152	3228
104156	288
104157	0
104159	292
104161	5030
104168	26
104171	11
104173	27
104174	995
104175	0
104179	32
104180	117
104181	6
104182	150
104197	7
104199	183
104200	129
104201	0
104202	0
104203	693
104206	1
104207	267
104209	0
104211	177
104215	26
104217	240
104219	728
104220	139
104222	449
104227	2139
104228	2
104230	2376
104231	2869
104239	369
104243	3
104251	126
104260	3
104261	39
104263	10
104272	8
104276	495
104277	11450
104286	1
104288	571
104289	1
104291	438
104292	0
104293	3
104294	0
104295	2951
104301	0
104302	0
104304	46
104310	168
104313	2
104318	25
104320	636
104322	4042
104325	375
104333	577
104334	467
104335	1
104336	0
104343	0
104351	1
104353	40
104354	0
104356	1000
104359	247
104364	2283
104368	0
104369	0
104370	540
104372	36
104373	0
104377	103
104380	8
104382	408
104390	3314
104393	515
104394	565
104395	293
104399	9
104400	940
104401	4490
104413	532
104415	601
104418	91
104419	111
104421	0
104422	809
104423	34
104425	2
104435	0
104437	1357
104438	82
104448	23
104451	444
104454	1051
104455	4
104458	17
104461	3197
104463	411
104469	1575
104474	1608
104490	782
104491	7731
104494	330
104495	3044
104501	9
104511	305
104513	810
104514	50
104533	0
104535	460
104541	687
104547	337
104549	804
104551	2
104556	27
104557	64
104573	1455
104576	0
104577	1
104584	53
104585	1
104592	1
104593	2
104595	926
104599	524
104601	409
104606	2812
104609	597
104617	621
104623	1727
104639	2990
104643	1633
104651	291
104659	355
104661	25
104664	11535
104683	306
104684	3
104691	1913
104695	0
104704	1706
104707	662
104715	102
104716	0
104721	1457
104741	341
104744	1070
104750	42
104762	493
104785	2810
104786	2052
104790	691
104795	1
104797	5609
104803	843
104807	414
104816	1
104820	242
104831	1563
104838	216
104842	2166
104856	1631
104867	209
104878	1414
104879	1167
104890	256
104898	1207
104907	201
104911	331
104923	0
104925	364
104927	4
104939	10
104942	1251
104952	60
104958	428
104968	568
104972	771
104978	1766
104994	263
105003	1570
105011	454
105019	290
105026	312
105027	141
105031	1055
105035	1668
105051	671
105054	4987
105055	1539
105062	80
105070	416
105072	262
105077	357
105079	153
105081	1129
105092	9
105106	771
105133	3
105143	13
105147	510
105150	7
105154	0
105155	1
105156	0
105157	0
105158	278
105165	1
105167	66
105171	38
105173	0
105174	1
105176	0
105187	0
105189	2777
105190	2827
105191	481
105192	1317
105196	454
105202	4462
105206	0
105216	1759
105220	465
105221	376
105222	1046
105223	1327
105224	656
105233	15
105237	3
105238	160
105239	728
105242	8
105246	3
105247	2
105251	1773
105255	268
105260	574
105263	652
105269	237
105275	138
105279	0
105282	142
105286	6
105287	12
105288	136
105290	0
105291	275
105311	205
105313	351
105315	4246
105328	0
105330	722
105336	17
105338	0
105342	299
105346	4
105349	473
105351	1971
105356	37
105363	7
105379	14
105381	805
105383	2
105385	0
105386	256
105389	489
105391	1
105393	142
105401	11
105405	3
105406	11
105407	478
105408	5
105409	1761
