Id	Count
102377	449
102378	1447
102379	96
102381	336
102382	4479
102383	924
102385	0
102386	4
102401	914
102403	798
102411	198
102414	291
102416	342
102437	1294
102441	1
102444	459
102451	1793
102454	8
102458	2471
102461	2164
102464	2364
102467	0
102468	164
102476	4428
102482	2144
102487	974
102489	1
102492	9
102497	895
102499	197
102500	25
102504	21
102512	3187
102521	12
102554	524
102555	1812
102559	1916
102561	133
102562	0
102567	4
102572	435
102579	5585
102581	1998
102582	1115
102593	1172
102599	1051
102603	458
102607	1598
102612	966
102616	2440
102617	2854
102619	1349
102627	2004
102637	0
102640	500
102641	806
102648	3522
102650	1163
102652	949
102655	3751
102659	1014
102668	1356
102672	2813
102673	1295
102676	1160
102677	13
102680	0
102686	5
102694	3495
102700	8250
102705	685
102711	3821
102723	2160
102735	633
102737	13607
102738	828
102743	3475
102744	2067
102763	366
102766	990
102769	809
102772	0
102773	1
102774	0
102775	7
102776	2304
102778	35
102779	38
102780	1
102785	15
102787	12
102788	8
102789	80
102794	529
102799	840
102813	2935
102816	3250
102820	45
102830	3119
102836	1
102837	5467
102846	581
102850	0
102851	24
102855	248
102863	476
102864	59
102870	10794
102871	868
102876	88
102884	5
102887	0
102890	38
102892	230
102901	976
102904	641
102906	72
102908	732
102909	188
102910	706
102920	1358
102927	0
102933	55
102935	0
102936	1
102938	0
102941	967
102947	529
102952	0
102953	1007
102957	2
102960	344
102964	3
102966	788
102970	50
102973	2961
102976	192
102980	1455
102985	3390
102989	1573
102996	19
102998	140
102999	1438
103002	295
103006	18
103009	0
103012	3
103015	14
103016	2
103023	1752
103028	637
103031	9
103032	20
103033	108
103034	96
103039	113
103041	174
103043	0
103044	0
103045	0
103048	489
103049	46
103050	2
103059	5
103060	407
103061	103
103062	327
103063	706
103064	735
103065	212
103073	3
103080	801
103103	404
103108	325
103112	267
103113	0
103114	0
103119	0
103121	0
103122	0
103127	643
103129	8
103130	93
103131	17
103132	3102
103133	12
103134	27
103135	9
103136	1
103138	1005
103143	96
103145	1
103147	18192
103149	4142
103153	4
103155	0
103156	5
103157	1845
103158	261
103162	429
103167	1739
103172	37
103174	2
103175	1
103176	0
103177	0
103179	848
103180	792
103186	1
103189	94
103191	0
103193	8
103205	94
103209	1727
103215	1462
103222	6172
103230	5112
103236	505
103252	181
103273	3050
103275	3191
103276	1
103282	2969
103286	1
103291	901
103302	1635
103303	1851
103311	2464
103312	1222
103321	830
103322	1118
103330	0
103335	9
103336	139
103348	749
103350	3265
103356	1883
103364	1
103366	129
103372	4621
103376	352
103393	49
103394	2
103395	1
103403	0
103411	88
103421	322
103423	0
103437	63
103438	430
103442	356
103446	343
103447	421
103451	299
103455	705
103458	23
103459	0
103463	75
103470	4
103482	1021
103487	320
103498	1255
103506	3120
103517	1036
103537	452
103555	1118
103560	14
103563	164
103576	1
103579	3571
103594	538
103597	309
103599	1094
103613	91
103614	96
103618	810
103625	996
103651	0
103653	0
103655	1747
103660	6
103668	29
103669	1236
103671	913
103683	11
103694	1395
103695	10
103703	686
103712	0
103715	0
103720	1511
103725	10
103739	403
103740	737
103745	964
103747	260
103751	1579
103754	1879
103755	78
103756	4830
103761	241
103771	940
103772	41
103774	99
103778	21
103798	0
103799	1183
103801	29
103804	883
103812	690
103813	260
103822	219
103825	271
103827	1
103844	4424
103850	2034
103852	1784
103853	442
103861	9935
103863	0
103865	1638
103866	207
103886	5553
103898	118
103900	16
103907	106
103917	1035
103920	2079
103930	206
103937	1522
103947	1235
103949	591
103951	1380
103959	112
103960	202
103973	64
103993	1261
103995	3253
104000	767
104004	4559
104015	967
104016	583
104021	911
104046	3
104050	5
104054	0
104059	2
104060	1
104061	16
104064	8
104067	6
104071	5
104072	1213
104073	47
104075	383
104077	404
104079	5
104081	3
104084	429
104089	345
104097	68
104102	9
104103	395
104104	321
104106	945
104109	0
104115	666
104116	3
104117	90
104118	1
104121	877
104132	378
104135	826
104137	108
104140	300
104141	1448
104152	3403
104156	559
104157	0
104159	249
104161	8572
104168	56
104171	16
104173	23
104174	516
104175	2
104179	53
104180	113
104181	6
104182	203
104197	10
104199	303
104200	177
104201	0
104202	0
104203	968
104206	4
104207	188
104209	0
104211	104
104215	17
104217	329
104219	616
104220	201
104222	285
104227	56
104228	0
104230	3923
104231	3016
104239	677
104243	2
104251	134
104260	2
104261	17
104263	28
104272	54
104276	1423
104277	5374
104286	1
104288	454
104289	0
104291	482
104292	1
104293	1
104294	0
104295	486
104301	0
104302	0
104304	55
104310	225
104313	1
104318	15
104320	1206
104322	5997
104325	721
104333	416
104334	1274
104335	0
104336	1
104343	0
104351	0
104353	78
104354	0
104356	1375
104359	247
104364	3141
104368	0
104369	0
104370	736
104372	73
104373	0
104377	104
104380	75
104382	516
104390	657
104393	101
104394	76
104395	550
104399	4
104400	1527
104401	5395
104413	595
104415	817
104418	114
104419	47
104421	0
104422	168
104423	3
104425	0
104435	1
104437	2228
104438	66
104448	12
104451	741
104454	1501
104455	14
104458	31
104461	1525
104463	649
104469	1711
104474	2467
104490	1284
104491	18107
104494	301
104495	5558
104501	35
104511	437
104513	1103
104514	154
104533	0
104535	1333
104541	938
104547	535
104549	3246
104551	0
104556	36
104557	49
104573	2331
104576	0
104577	11
104584	254
104585	0
104592	2
104593	7
104595	3565
104599	435
104601	450
104606	3000
104609	694
104617	1019
104623	2863
104639	5502
104643	2592
104651	510
104659	459
104661	34
104664	10656
104683	857
104684	2
104691	2560
104695	1
104704	2461
104707	1032
104715	333
104716	0
104721	1164
104741	746
104744	1988
104750	72
104762	576
104785	3757
104786	2704
104790	1246
104795	3
104797	5040
104803	886
104807	873
104816	1
104820	393
104831	2657
104838	284
104842	1499
104856	4161
104867	336
104878	1970
104879	946
104890	415
104898	1517
104907	281
104911	340
104923	0
104925	267
104927	1
104939	7
104942	883
104952	112
104958	606
104968	843
104972	1019
104978	2172
104994	250
105003	2684
105011	1075
105019	560
105026	601
105027	132
105031	1739
105035	1931
105051	1034
105054	6636
105055	1589
105062	37
105070	457
105072	339
105077	712
105079	215
105081	1219
105092	8
105106	333
105133	17
105143	7
105147	562
105150	0
105154	1
105155	1
105156	0
105157	0
105158	442
105165	0
105167	18
105171	117
105173	1
105174	10
105176	0
105187	0
105189	2857
105190	5015
105191	1320
105192	1968
105196	621
105202	5086
105206	4
105216	731
105220	326
105221	478
105222	1875
105223	709
105224	281
105233	5
105237	0
105238	75
105239	783
105242	15
105246	1
105247	3
105251	932
105255	521
105260	431
105263	817
105269	320
105275	402
105279	0
105282	83
105286	10
105287	35
105288	165
105290	3
105291	515
105311	1371
105313	304
105315	6126
105328	2
105330	468
105336	6
105338	0
105342	241
105346	17
105349	390
105351	3341
105356	49
105363	11
105379	11
105381	871
105383	0
105385	0
105386	427
105389	980
105391	0
105393	125
105401	19
105405	4
105406	37
105407	621
105408	9
105409	2251
105420	24
105423	3086
105432	4441
105444	4064
105445	361
105447	6
105448	0
105449	39
105454	221
105455	94
105457	1
105458	0
105465	40
105466	583
105467	0
105475	20256
105479	1389
105483	3
105488	1
105504	4414
105514	18
105515	594
105518	2210
105520	852
105524	0
105532	0
105533	3637
105535	558
105537	0
105538	351
105540	68
105553	4
105556	78
105557	2783
105565	436
105589	13130
105593	597
105597	940
105613	2317
105617	213
105623	8680
105628	183
105631	1410
105636	1573
105643	4133
105647	687
105650	1189
105652	4
105676	343
105682	585
105692	959
105701	154
105707	1
105709	1288
105710	5
105718	5
105722	16
105729	4
105748	1
105752	0
105763	22
105765	54
105768	7
105771	430
105775	599
105784	82
105785	16
105787	31
105788	19
105798	20
105804	3
105805	65
105806	7
105808	0
105810	624
105816	1052
105820	6
105823	109
105832	3355
105834	587
105838	227
105840	98
105843	0
105844	204
105847	568
105848	83
105849	642
105851	302
105854	1624
105860	1132
105863	407
105864	405
105866	298
105867	0
105868	16
105870	237
105874	13
105880	77
105882	2
105884	0
105888	78
105891	1996
105894	22
105904	224
105911	728
105912	1
105917	1913
105924	4
105931	16
105938	1064
105956	936
105968	819
105969	8
105970	823
105975	180
105977	3
105978	374
105979	150
105980	463
105983	10
105984	699
105989	4
105994	16402
106009	1791
106014	1317
106016	941
106018	753
106023	1782
106024	170
106029	474
106035	5
106037	4521
106039	10301
106041	15
106043	96
106048	2172
106049	55
106051	601
106055	366
106064	573
106067	1504
106081	4718
106082	444
106089	236
106107	6
106108	1737
106111	1017
106113	10901
106116	497
106118	1640
106120	1461
106129	88
106130	2303
106131	1
106138	149
106145	540
106147	882
106148	495
106150	695
106151	2
106152	18
106154	96
106155	310
106160	261
106161	86
106164	20
106168	7
106171	7632
106178	16
106181	156
106205	1744
106219	395
106223	5886
106229	12
106236	20
106237	2113
106242	43
106244	386
106245	3
106248	932
106249	701
106250	873
106251	39
106252	25
106253	13
106258	7
106259	95
106267	0
106270	10
106272	1571
106274	65
106276	717
106283	1164
106287	229
106294	535
106296	16
106297	3832
106306	721
106308	14
106309	601
106314	103
106315	390
106321	1429
106330	6128
106331	4188
106337	531
106340	318
106342	587
106353	8
106356	899
106357	2883
106362	27
106370	1808
106371	0
106378	320
106391	339
106405	3
106429	243
106437	798
106444	0
106445	0
106450	535
106452	876
106453	0
106457	556
106467	532
106470	1
106471	2351
106473	1236
106475	4
106476	42
106479	0
106480	2
106482	2
106484	305
106486	1
106487	2
106488	132
106490	0
106491	126
106492	0
106493	0
106494	1
106499	1
106512	12
106516	8
106531	1129
106533	1265
106537	1
106538	156
106539	56
106554	2
106556	172
106564	0
106569	277
106570	424
106575	559
106576	298
106583	0
106584	40
106586	2430
106591	183
106595	2992
106603	1475
106604	0
106605	466
106606	311
106607	4
106615	193
106617	2011
106623	510
106624	2
106625	449
106626	321
106627	245
106636	30
106640	714
106641	435
106642	225
106645	1342
106646	2246
106647	1048
106649	38
106654	63
106657	370
106659	14
106660	88
106661	203
106662	2
106676	31
106677	174
106680	1176
106684	0
106686	377
106695	252
106697	8
106706	169
106720	136
106730	5081
106731	371
106743	1462
106744	777
106755	403
106761	2970
106769	2300
106781	5307
106797	558
106798	1224
106801	1665
106812	1
106818	3015
106821	29
106828	190
106829	1106
106834	6933
106868	1
106869	1
106874	1118
106877	17
106879	145
106885	401
106895	298
106897	1
106900	31
106928	0
106936	5
106939	54
106947	1
106951	1274
106958	161
106960	0
106962	2788
106981	312
106982	1024
106998	1
107002	497
107003	27
107005	3819
107007	1
107008	4
107011	1114
107012	888
107014	62
107031	63
107032	1
107035	214
107037	284
107042	151
107045	557
107055	4536
107058	833
107068	10
107070	0
107071	1
107072	5
107073	322
107076	49
107078	2101
107082	1824
107107	8
107111	1374
107112	126
107123	455
107124	1265
107131	679
107132	1651
107137	337
107140	1746
107141	0
107142	1
107144	756
107146	5
107151	4262
107158	5959
107168	23
107172	49
107185	0
107187	1238
107194	7
107197	258
107202	366
107205	1198
107206	708
107207	0
107208	0
107217	0
107218	22
107229	0
107239	2960
107244	205
107245	9
107253	151
107255	539
107258	2026
107260	2142
107263	1896
107268	2912
107278	0
107279	1119
107282	6871
107285	0
107294	666
107297	349
107298	2
107300	5762
107306	0
107323	1292
107325	2413
107329	5
107335	1066
107338	1
107339	23
107340	1746
107346	7
107347	3
107349	0
107357	0
107358	0
107360	8
107369	2967
107374	557
107383	2886
107385	2230
107386	1050
107389	608
107402	1584
107420	1619
107436	137
107445	620
107460	1082
107463	2044
107464	262
107469	12
107475	1230
107479	346
107483	294
107488	0
107490	1096
107494	1030
107495	134
107502	273
107503	283
107507	694
107509	544
107513	10
107523	5
107524	232
107525	165
107526	9
107541	5
107547	3
107551	860
107552	625
107554	472
107564	636
107567	1188
107571	1310
107577	879
107591	205
107595	4
107596	4
107601	1174
107616	329
107639	1339
107641	0
107644	21
107657	0
107667	8
107669	45
107670	914
107674	5
107680	1900
107682	63
107685	9
107689	703
107704	439
107715	1212
107717	0
107742	2
107743	30
107745	0
107768	569
107773	649
107775	1024
107776	6998
107779	403
107780	148
107781	1471
107784	24742
107793	1209
107796	227
107802	239
107805	1977
107811	7
107814	7
107835	32
107843	22
107844	20
107846	0
107848	214
107850	1369
107852	74
107853	490
107855	144
107856	52
107857	748
107858	412
107866	70
107867	0
107868	0
107869	6
107871	1200
107881	1487
107888	1826
107896	1
107900	458
107901	261
107913	0
107914	12
107918	325
107934	2163
107935	15
107936	1728
107938	631
107947	254
107949	7
107960	7
107961	0
107962	202
107971	4
107972	2
107973	337
107974	13
107996	207
107998	2
108003	7
108005	771
108007	1
108010	167
108011	2
108012	0
108013	17
108014	694
108018	38
108024	1
108025	13
108046	42
108066	1620
108069	1979
108075	28
108081	328
108082	1103
108087	1747
108089	944
108090	834
108096	196
108132	1466
108133	1073
108143	3145
108144	564
108145	111
108155	24
108156	10
108157	1457
108158	522
108160	24
108164	1235
108180	1310
108182	5
108183	611
108185	0
108188	100
108191	114
108193	253
108199	319
108201	1111
108202	949
108208	1012
108211	569
108216	376
108227	332
108231	1130
108232	0
108233	401
108235	6779
108238	510
108251	3
108261	928
108263	1981
108271	237
108278	223
108284	2285
108287	809
108288	1428
108290	934
108299	1777
108309	2400
108317	2
108332	1571
108333	1126
108335	0
