Id	Count
102377	362
102378	1609
102379	64
102381	246
102382	2421
102383	757
102385	1
102386	6
102401	696
102403	659
102411	149
102414	224
102416	203
102437	1128
102441	1
102444	368
102451	1323
102454	4
102458	2067
102461	1781
102464	1941
102467	0
102468	96
102476	3187
102482	1615
102487	586
102489	0
102492	18
102497	769
102499	192
102500	14
102504	17
102512	3039
102521	5
102554	341
102555	1484
102559	1337
102561	72
102562	0
102567	1
102572	367
102579	3885
102581	1657
102582	1037
102593	991
102599	745
102603	309
102607	1225
102612	839
102616	2409
102617	2189
102619	892
102627	1614
102637	1
102640	332
102641	576
102648	2907
102650	886
102652	714
102655	2792
102659	830
102668	993
102672	2070
102673	980
102676	645
102677	19
102680	1
102686	4
102694	2908
102700	6740
102705	562
102711	2906
102723	1791
102735	730
102737	9197
102738	634
102743	3103
102744	1504
102763	327
102766	760
102769	587
102772	0
102773	0
102774	0
102775	33
102776	2285
102778	27
102779	37
102780	0
102785	15
102787	13
102788	7
102789	71
102794	322
102799	785
102813	2224
102816	2856
102820	35
102830	1048
102836	0
102837	2957
102846	512
102850	1
102851	14
102855	140
102863	346
102864	57
102870	8185
102871	617
102876	77
102884	2
102887	0
102890	43
102892	69
102901	622
102904	655
102906	53
102908	308
102909	118
102910	544
102920	1168
102927	0
102933	56
102935	0
102936	0
102938	0
102941	710
102947	519
102952	0
102953	817
102957	1
102960	241
102964	3
102966	1135
102970	42
102973	2127
102976	152
102980	1038
102985	2222
102989	1226
102996	14
102998	158
102999	1207
103002	187
103006	27
103009	0
103012	13
103015	18
103016	5
103023	1302
103028	545
103031	10
103032	23
103033	112
103034	77
103039	121
103041	206
103043	0
103044	0
103045	0
103048	531
103049	103
103050	5
103059	7
103060	343
103061	161
103062	499
103063	747
103064	752
103065	250
103073	1
103080	567
103103	513
103108	305
103112	192
103113	1
103114	0
103119	0
103121	0
103122	0
103127	667
103129	5
103130	34
103131	5
103132	2901
103133	4
103134	8
103135	20
103136	4
103138	689
103143	96
103145	0
103147	16372
103149	4097
103153	0
103155	0
103156	16
103157	2058
103158	314
103162	384
103167	1259
103172	45
103174	0
103175	0
103176	0
103177	0
103179	2431
103180	725
103186	0
103189	74
103191	0
103193	8
103205	58
103209	1283
103215	1263
103222	4241
103230	3670
103236	413
103252	142
103273	1809
103275	2321
103276	0
103282	2124
103286	0
103291	693
103302	1474
103303	1480
103311	2012
103312	867
103321	671
103322	864
103330	0
103335	1
103336	140
103348	463
103350	2380
103356	1307
103364	0
103366	131
103372	2783
103376	264
103393	31
103394	0
103395	1
103403	0
103411	73
103421	284
103423	0
103437	77
103438	219
103442	276
103446	233
103447	242
103451	324
103455	471
103458	14
103459	1
103463	44
103470	2
103482	885
103487	302
103498	589
103506	1891
103517	726
103537	277
103555	905
103560	19
103563	180
103576	2
103579	2659
103594	441
103597	227
103599	715
103613	57
103614	85
103618	646
103625	811
103651	0
103653	0
103655	1505
103660	2
103668	29
103669	1126
103671	631
103683	16
103694	1394
103695	15
103703	563
103712	0
103715	0
103720	1275
103725	6
103739	258
103740	499
103745	787
103747	262
103751	1048
103754	1595
103755	58
103756	3262
103761	144
103771	779
103772	41
103774	80
103778	9
103798	0
103799	1317
103801	28
103804	675
103812	498
103813	357
103822	254
103825	225
103827	2
103844	3436
103850	1762
103852	1468
103853	363
103861	8762
103863	1
103865	1246
103866	139
103886	1858
103898	80
103900	11
103907	90
103917	698
103920	1637
103930	167
103937	1168
103947	989
103949	440
103951	948
103959	57
103960	148
103973	61
103993	773
103995	2519
104000	643
104004	3382
104015	642
104016	364
104021	653
104046	4
104050	12
104054	1
104059	0
104060	0
104061	17
104064	5
104067	1
104071	2
104072	1469
104073	76
104075	346
104077	328
104079	2
104081	1
104084	297
104089	48
104097	22
104102	6
104103	293
104104	261
104106	789
104109	0
104115	459
104116	6
104117	84
104118	6
104121	710
104132	245
104135	639
104137	68
104140	224
104141	1342
104152	2718
104156	435
104157	0
104159	216
104161	6296
104168	53
104171	11
104173	14
104174	494
104175	0
104179	42
104180	55
104181	7
104182	196
104197	9
104199	231
104200	169
104201	0
104202	0
104203	796
104206	5
104207	181
104209	0
104211	100
104215	24
104217	233
104219	638
104220	190
104222	322
104227	139
104228	0
104230	2592
104231	2115
104239	481
104243	5
104251	141
104260	0
104261	21
104263	24
104272	14
104276	1113
104277	5590
104286	0
104288	345
104289	1
104291	414
104292	1
104293	1
104294	0
104295	447
104301	0
104302	0
104304	51
104310	177
104313	2
104318	11
104320	1000
104322	3827
104325	610
104333	308
104334	766
104335	0
104336	1
104343	0
104351	0
104353	85
104354	0
104356	1067
104359	225
104364	2585
104368	0
104369	0
104370	518
104372	62
104373	0
104377	69
104380	41
104382	409
104390	744
104393	118
104394	48
104395	457
104399	2
104400	1071
104401	4694
104413	466
104415	628
104418	95
104419	45
104421	0
104422	169
104423	2
104425	0
104435	0
104437	1408
104438	64
104448	12
104451	545
104454	1221
104455	9
104458	28
104461	2189
104463	467
104469	1326
104474	1770
104490	1014
104491	12479
104494	272
104495	3914
104501	30
104511	303
104513	840
104514	100
104533	0
104535	828
104541	734
104547	384
104549	1865
104551	2
104556	18
104557	40
104573	1798
104576	0
104577	8
104584	241
104585	1
104592	1
104593	7
104595	2123
104599	680
104601	420
104606	2613
104609	534
104617	921
104623	2311
104639	3994
104643	2100
104651	326
104659	343
104661	31
104664	9726
104683	652
104684	7
104691	1941
104695	0
104704	1836
104707	769
